2026-02-02 00:42:28 | INFO | profile | Batch processed records=582 duration_ms=405 (env=prod, region=us-east-1, ip=166.228.7.82, request_id=unakjq3br10xagmk, trace_id=bsenqm49f5a8q4wkq7yag2jc, ua="curl/8.4.0")
2026-02-02 02:34:34 | INFO | profile | Metrics pushed cpu=47% mem=80% (env=prod, region=eu-west-1, ip=118.76.12.86, request_id=ulz9duiiw0wnd7de, trace_id=8qwvnubcjr3wn9kq6hialjdy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:34:35 | ERROR | storage | Payment gateway returned 500 provider=paypal (env=prod, region=me-south-1, ip=238.18.221.211, request_id=4k1x4psmg1z34or8, trace_id=ody9atnvhs9nu0sxxqh2vkem, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:34:36 | INFO | notifications | File uploaded id=file_wcq7afnac0 bytes=2877647 (env=prod, region=eu-west-1, ip=194.187.122.143, request_id=d1bie2fk7ejjd5xj, trace_id=mlweyynos75fmu16qm709qv7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:34:37 | ERROR | inventory | DB timeout while fetching user profile user_id=3996 (env=prod, region=us-east-1, ip=109.69.70.148, request_id=xfmwpw2mtyuvrdzi, trace_id=2te97rbpf1qhpbc88vrq8i3i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:34:38 | INFO | cache | Job completed successfully: job=cleanup-sessions duration_ms=3027 (env=prod, region=us-east-1, ip=83.21.124.128, request_id=g5h3y7lxjk9usf5m, trace_id=k83blo5lqzzqcs4i171tzzut, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:34:39 | INFO | gateway | Metrics pushed cpu=78% mem=65% (env=prod, region=eu-west-1, ip=201.222.54.159, request_id=xgddlkg1594000up, trace_id=vv5ozf2p6e4vwrsu2pjmwwnq, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:34:40 | WARN | analytics | Slow response detected (97ms) endpoint=/login (env=prod, region=me-south-1, ip=129.18.141.27, request_id=tvpjr6eepk0oeddj, trace_id=ws7yk7vutei9bungc8ltum69, ua="PostmanRuntime/7.36.0")
2026-02-02 02:34:41 | INFO | gateway | Cache miss key=rate:1.218.184.242 (env=dev, region=us-east-1, ip=1.218.184.242, request_id=p27cbvq4s8lmfv9f, trace_id=r0h35l6ojtoot00mven3jfph, ua="PostmanRuntime/7.36.0")
2026-02-02 02:34:42 | ERROR | cache | Connection refused dependency=stripe (env=dev, region=us-east-1, ip=45.27.13.61, request_id=xqrjio6xqq5zq4uh, trace_id=9vka4tqafnikzwamshkqhuh7, ua="curl/8.4.0")
2026-02-02 02:34:43 | INFO | profile | Token refreshed user_id=5251 (env=prod, region=eu-west-1, ip=155.22.18.107, request_id=2b20snsrtn49mems, trace_id=mn0rwwxobzqeqwu7ypgzj179, ua="curl/8.4.0")
2026-02-02 02:34:44 | INFO | search | User login success user_id=5235 (env=dev, region=me-south-1, ip=36.130.14.247, request_id=5g8ddmq3seoc03lf, trace_id=b63zywgqsjfc12wy7ua8rv79, ua="PostmanRuntime/7.36.0")
2026-02-02 02:34:45 | INFO | storage | Cache hit key=rate:192.11.89.198 ttl_s=397 (env=prod, region=us-east-1, ip=192.11.89.198, request_id=98qvnax76uub6ms2, trace_id=kjcaex725qkrfuxodt49l1t9, ua="PostmanRuntime/7.36.0")
2026-02-02 02:34:46 | INFO | analytics | User logout success user_id=4231 (env=staging, region=me-south-1, ip=25.93.216.125, request_id=ks0udxchmcu80iqh, trace_id=y6ijzg8djlyubme17peo9uxh, ua="curl/8.4.0")
2026-02-02 02:34:47 | INFO | profile | Token refreshed user_id=9604 (env=staging, region=me-south-1, ip=119.115.187.187, request_id=kt09tjlixsyouprn, trace_id=cm2yut06hze114pkb76a0vtr, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:34:48 | INFO | search | User logout success user_id=4447 (env=prod, region=us-east-1, ip=46.179.184.225, request_id=z550tkawvqzysqhy, trace_id=kzhtpytwuly6mxka3s9p4rm8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:34:49 | INFO | auth | User login success user_id=2393 (env=prod, region=eu-west-1, ip=64.104.105.168, request_id=jmh9emcdhtq72a25, trace_id=iswaprd9ma21ixytmb6l8cut, ua="PostmanRuntime/7.36.0")
2026-02-02 02:34:50 | INFO | payments | Cache hit key=sess:4514 ttl_s=1159 (env=prod, region=me-south-1, ip=2.139.167.109, request_id=v3n17cn9mwevv3e5, trace_id=r5dhuyhqj537nvak04y926hz, ua="PostmanRuntime/7.36.0")
2026-02-02 02:34:51 | INFO | gateway | Config loaded version=2.18.43 (env=dev, region=me-south-1, ip=207.57.142.205, request_id=95a4ajcn0n4xsxo9, trace_id=blr59akjiuwau8jt9pbdlkni, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:34:52 | DEBUG | gateway | Debug message should be invalid
2026-02-02 02:34:53 | INFO | cache | Job completed successfully: job=cleanup-sessions duration_ms=2210 (env=prod, region=eu-west-1, ip=86.75.109.150, request_id=5q7ftam2comj0hdp, trace_id=5tptsiqgy9ment8rpvq9kimw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:34:54 | ERROR | notifications | Payment gateway returned 401 provider=stripe (env=staging, region=me-south-1, ip=239.122.144.57, request_id=8jy0no6n64d1uv2f, trace_id=g5o74v55o1x8nzzmynkp5d0e, ua="PostmanRuntime/7.36.0")
2026-02-02 02:34:55 | INFO | worker | DELETE /payments/charge 502 (2471ms) (env=prod, region=ap-southeast-1, ip=134.2.138.88, request_id=gbuhjmyyvo4d7m2l, trace_id=3m6zm72o47m09m6gqjwcc2k5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:34:56 | INFO | search | GET /analytics/event 401 (957ms) (env=dev, region=us-east-1, ip=81.143.9.249, request_id=3n0g55ahd03gtjd3, trace_id=k7q4x2yvu0tovwkoisl37v3k, ua="PostmanRuntime/7.36.0")
2026-02-02 02:34:57 | INFO | search | Job completed successfully: job=daily-report duration_ms=1501 (env=prod, region=eu-west-1, ip=103.229.48.149, request_id=kipg442sttvnhiqi, trace_id=vo3tyoxk1wnih8mijwfeoihc, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:34:58 | INFO | email | File uploaded id=file_niy7l2tlsf bytes=7907711 (env=dev, region=ap-southeast-1, ip=239.17.204.38, request_id=1m0a39z95j1wa5cm, trace_id=9jvpn5m6w4n8vvgzx9krildt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:34:59 | INFO | api | User logout success user_id=4440 (env=staging, region=eu-west-1, ip=199.153.242.191, request_id=3r86q65obasly0ng, trace_id=znu6rvs42emnuflt57raywy4, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:00 | INFO | scheduler | Cache hit key=cart:2644 ttl_s=643 (env=staging, region=us-east-1, ip=140.64.221.252, request_id=h95pstbmz7jcsk99, trace_id=wiqr2xu6lnpvlqzezba7fr0l, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:01 | INFO | cdn | Job completed successfully: job=daily-report duration_ms=3432 (env=staging, region=ap-southeast-1, ip=140.42.246.128, request_id=uz5n5l77beso2eim, trace_id=nbuisqz4nvl1iw1tisgrg5xy, ua="curl/8.4.0")
2026-02-02 02:35:02 | INFO | billing | PUT /search?q=camera 400 (496ms) (env=dev, region=eu-west-1, ip=183.128.171.105, request_id=pkoftxona83xfnch, trace_id=oy1mcfs6cyroqgr5kmg5xjvc, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:03 | INFO | email | Cache hit key=user:5243 ttl_s=3488 (env=prod, region=me-south-1, ip=5.87.83.193, request_id=cnhxagx8b4zdfxhv, trace_id=6ihnv4v9072mcnfwnuwh80yh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:35:04 | ERROR | inventory | Unhandled exception type=AuthenticationError message=unexpected None (env=dev, region=us-east-1, ip=244.85.176.199, request_id=n94nyzwy7t980wcb, trace_id=v3wvuklpsdik8dajwwmhb6ka, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:05 | WARN | auth | Elevated error rate observed window_s=300 rate=12.9% (env=prod, region=eu-west-1, ip=88.135.150.78, request_id=s53rilex6wdw6x7n, trace_id=n722uszagcngmgeq3w7fjabr, ua="curl/8.4.0")
2026-02-02 02:35:06 | INFO | cache | Job completed successfully: job=invoice-run duration_ms=3231 (env=dev, region=eu-west-1, ip=39.239.87.90, request_id=1w32se9d97z3h3vz, trace_id=jyko1xae0zxacw2jfl5kr65b, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:07 | INFO | search | Token refreshed user_id=1650 (env=prod, region=ap-southeast-1, ip=66.187.48.157, request_id=lyj84jc7q3dya5m2, trace_id=f3vqjqee5ahhhhv0l44w56wf, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:08 | INFO | gateway | Job completed successfully: job=daily-report duration_ms=1665 (env=prod, region=eu-west-1, ip=166.94.197.19, request_id=m508hawv3ufqqvu1, trace_id=1dr9nepakm4dpktfs8uvorzo, ua="curl/8.4.0")
2026-02-02 02:35:09 | INFO | cdn | Cache hit key=inv:SKU98806 ttl_s=1960 (env=prod, region=me-south-1, ip=165.43.100.34, request_id=hlxsw7dcckhiv4li, trace_id=sbojyxd426nd34fu59p1zd8s, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:35:10 | INFO | storage | PUT /payments/charge 502 (2956ms) (env=prod, region=ap-southeast-1, ip=79.9.165.212, request_id=cqo9avpldvgos2cg, trace_id=9i7ely643hkrnvcfpvdk0x31, ua="curl/8.4.0")
2026-02-02 02:35:11 | INFO | db | Config loaded version=4.2.11 (env=prod, region=eu-west-1, ip=150.31.136.154, request_id=vwals9fqg3n66vgi, trace_id=cihxiizs0f1z1g2o2bkuqzz5, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:12 | INFO | email | Job completed successfully: job=rebuild-index duration_ms=3040 (env=prod, region=us-east-1, ip=194.96.157.125, request_id=6tzdaw44eyyt9emm, trace_id=w8worywxwkuxcijvzxjh7hyl, ua="curl/8.4.0")
2026-02-02 02:35:13 | WARN | gateway | Temporary network jitter detected rtt_ms=381 (env=staging, region=eu-west-1, ip=183.51.104.41, request_id=s3hbe2g32ib6l9qw, trace_id=wmvgatb94pdwc2d9kc4tiroj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:14 | INFO | api | Cache hit key=rate:187.94.87.203 ttl_s=3017 (env=staging, region=us-east-1, ip=187.94.87.203, request_id=f0kk3v8ltpc34tsj, trace_id=wscixi6so61w3bas1v4pp84p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:15 | INFO | search | Config loaded version=4.17.16 (env=staging, region=ap-southeast-1, ip=225.9.106.88, request_id=w386uypbmy7wcs5t, trace_id=pt1g3f03srglv4hl0w3714og, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:16 | WARN | scheduler | Slow response detected (2266ms) endpoint=/payments/charge (env=staging, region=ap-southeast-1, ip=78.134.62.132, request_id=zdwgqqblbyovr7a3, trace_id=e8rker9szub3vneefxq5dnoq, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:35:17 | INFO | db | PATCH /orders 429 (3246ms) (env=dev, region=us-east-1, ip=116.38.120.252, request_id=dav0xejvg2zptfz8, trace_id=gh84joqi34y424okev3pxf0s, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:18 | INFO | api | Config loaded version=2.9.44 (env=prod, region=ap-southeast-1, ip=135.138.58.152, request_id=n5wftjvsrqenbmbn, trace_id=8dv1m98wfjbwezyar8yo7qlv, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:19 | INFO | gateway | File uploaded id=file_nlcasmdxyh bytes=7865318 (env=prod, region=eu-west-1, ip=5.188.24.27, request_id=hxnmzq5jtwf46fzi, trace_id=nkha4eyrv6g46sy64ezcdxts, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:20 | INFO | notifications | Job completed successfully: job=cleanup-sessions duration_ms=1835 (env=prod, region=us-east-1, ip=252.222.130.99, request_id=86uwt9foditp9s77, trace_id=wbi5b29q64a14if5ugmw5blo, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:35:21 | INFO | billing | Token refreshed user_id=3846 (env=prod, region=me-south-1, ip=157.152.121.97, request_id=xmoxb1g9najtw9kt, trace_id=t8rdtpet7nbrjz0q94ccylws, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:22 | INFO | search | User logout success user_id=4313 (env=prod, region=us-east-1, ip=93.177.126.250, request_id=u4r85tgwgvbhu7pr, trace_id=upitbkkweoum324y56pbq346, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:23 | WARN | email | Slow response detected (2933ms) endpoint=/files/1612 (env=prod, region=me-south-1, ip=40.167.253.99, request_id=62ask7zwfifus08i, trace_id=h4yxtksaxkisw1ud75n5j0oc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:24 | INFO | frontend | User login success user_id=3400 (env=prod, region=ap-southeast-1, ip=44.238.65.103, request_id=ew7phkga2x3ixmkd, trace_id=0uvuwl762k8fx9guo3h4pdns, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:25 | INFO | cdn | Batch processed records=2217 duration_ms=1507 (env=prod, region=us-east-1, ip=113.52.129.41, request_id=lb73idgudpoyuk8q, trace_id=r2saqusvsw6zgu5ooiy9z72i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:35:26 | WARN | db | Payment provider latency high (1758ms) (env=staging, region=us-east-1, ip=205.126.209.191, request_id=y04qgajm8j68yl9v, trace_id=qanamw6tp7z7m3md9c961ss7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:35:27 | INFO | cdn | Token refreshed user_id=6467 (env=dev, region=ap-southeast-1, ip=17.135.124.179, request_id=14t8v5sk3wm8kg6h, trace_id=jjmladt33frjnvm66xqk54rp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:28 | WARN | profile | Temporary network jitter detected rtt_ms=807 (env=dev, region=ap-southeast-1, ip=43.141.247.68, request_id=ro97w1oufnobvweq, trace_id=6qdhkvf2wnni94xwo8vcbyc8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:29 | INFO | cache | Batch processed records=2416 duration_ms=2874 (env=staging, region=us-east-1, ip=6.175.86.140, request_id=t3g36f5uefw9syac, trace_id=lkt1rl7eauomwjbxz3rzeh5w, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:35:30 | INFO | gateway | Cache miss key=rate:171.115.182.142 (env=staging, region=ap-southeast-1, ip=171.115.182.142, request_id=g5m6as135y0518ld, trace_id=fqyg3v7bvj1ltda3sl3fb4ww, ua="curl/8.4.0")
2026-02-02 02:35:31 | INFO | email | User logout success user_id=6988 (env=staging, region=us-east-1, ip=253.121.177.4, request_id=zo1ty7wh7sovero4, trace_id=g3kut4w5g3etw1q1xv0f3udf, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:35:32 | INFO | frontend | User login success user_id=8658 (env=staging, region=me-south-1, ip=65.143.152.85, request_id=0uvjpu48tzgqnvot, trace_id=qxtt2vik41sl21ujbdz7tk8a, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:35:33 | ERROR | api | Worker crashed: out of memory rss_mb=2423 (env=staging, region=eu-west-1, ip=177.200.13.160, request_id=vje2fnwd7aeuqeyc, trace_id=d9ym1jqmp4i1n2lkn7l3qaj1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:34 | ERROR | search | Connection refused dependency=payments-api (env=dev, region=me-south-1, ip=216.227.220.191, request_id=drhtykwq0rgs90w3, trace_id=qksyddjgdi0lnvozbz7daop2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:35 | INFO | email | Cache miss key=sess:8306 (env=prod, region=us-east-1, ip=38.169.200.4, request_id=iwc5h6i0hxmc63qs, trace_id=apsvs59sljnht20bmrrg44r9, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:36 | INFO | email | Token refreshed user_id=8160 (env=dev, region=me-south-1, ip=21.105.153.247, request_id=kprzzl6lri7gygp3, trace_id=afwwbbcskq21836wzasx3vc5, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:37 | WARN | email | Queue backlog growing size=1016 (env=staging, region=ap-southeast-1, ip=110.60.48.185, request_id=rthjsr3ogdnmgiwy, trace_id=9xxq4y738da54sovj8d1kexj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:38 | INFO | storage | Metrics pushed cpu=35% mem=15% (env=staging, region=us-east-1, ip=98.34.236.131, request_id=utxst6cbcvq0zwf1, trace_id=ojr0lgqxif0rg11bsaovzpd0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:39 | INFO | db | Job completed successfully: job=send-digests duration_ms=1778 (env=prod, region=me-south-1, ip=52.137.186.60, request_id=woogb2z3zj3dig1v, trace_id=o8kdv1esz7p2yl20ps5rdq13, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:40 | INFO | profile | POST /search?q=headphones 429 (849ms) (env=prod, region=eu-west-1, ip=22.141.200.28, request_id=sfjx6lmqnrdqinsk, trace_id=kckjvqzuxo5fnq8ntrkmqo9q, ua="curl/8.4.0")
2026-02-02 02:35:41 | INFO | storage | Job completed successfully: job=sync-users duration_ms=1716 (env=prod, region=us-east-1, ip=244.135.142.89, request_id=4od9i6udb8rdbtmy, trace_id=1k8z67g0aic2nist5d5aghu1, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:42 | INFO | payments | Job completed successfully: job=rebuild-index duration_ms=1699 (env=prod, region=us-east-1, ip=232.27.236.80, request_id=e3mc3inmk2tgqrep, trace_id=gj5x97w8jgdf8bdwhj2mz5zt, ua="curl/8.4.0")
2026-02-02 02:35:43 | INFO | worker | File uploaded id=file_uhp7fuvu1c bytes=1951173 (env=staging, region=ap-southeast-1, ip=47.252.193.223, request_id=iy0csh4d21j2gxgt, trace_id=s5pxxl117mgeh4cqtrkqrny9, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:44 | INFO | payments | Cache hit key=user:7812 ttl_s=1728 (env=prod, region=us-east-1, ip=210.214.72.240, request_id=dtugyoalbfzz1ji7, trace_id=t3wu0el9zrdt2v735ly7xek6, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:45 | INFO | profile | File uploaded id=file_wtfuvgy6p3 bytes=3096751 (env=staging, region=ap-southeast-1, ip=243.247.184.38, request_id=m4raopj377wc3s2x, trace_id=eq53mts2zwhazr712ocy9pnp, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:46 | ERROR | profile | Authentication failed due to invalid token user_id=5846 (env=prod, region=ap-southeast-1, ip=157.225.42.65, request_id=uaz185m141pdlpd3, trace_id=c8gc6hn10sz0zb53ap2b9lbm, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:47 | INFO | scheduler | Cache miss key=cart:7879 (env=staging, region=me-south-1, ip=147.233.80.172, request_id=3qstw3rgtb9wb6wp, trace_id=fwtmkeljwass0otrnf2d3mpb, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:35:48 | INFO | orders | Batch processed records=3402 duration_ms=1064 (env=prod, region=us-east-1, ip=120.183.181.147, request_id=9hvc5o2lccra86cm, trace_id=vzm9jqrp6ev06cwld73yl1j2, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:35:49 | INFO | profile | Metrics pushed cpu=79% mem=82% (env=prod, region=ap-southeast-1, ip=196.235.229.93, request_id=5ztv075xlw3i6wrg, trace_id=y5bqoz70xi2tie5jqv4prx6u, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:35:50 | INFO | cdn | Metrics pushed cpu=52% mem=49% (env=prod, region=us-east-1, ip=31.115.99.71, request_id=uqehzvb9l0vuuqge, trace_id=cbckdd5wxu7ltooxdc1htovh, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:51 | ERROR | profile | Write operation failed: storage quota exceeded bucket=staging-uploads (env=dev, region=eu-west-1, ip=181.229.26.243, request_id=yynpesz8140qwlk0, trace_id=ux0arpehyc4t74oq8cz9s2d6, ua="curl/8.4.0")
2026-02-02 02:35:52 | INFO | billing | Job completed successfully: job=daily-report duration_ms=1397 (env=prod, region=ap-southeast-1, ip=89.121.102.35, request_id=6gdrcfz9y23t8i6c, trace_id=nf2yv8bwgacmsk8j4wk3zf9r, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:53 | WARN | api | Elevated error rate observed window_s=300 rate=8.7% (env=prod, region=me-south-1, ip=228.19.52.91, request_id=lwfgm79rjw8za1sz, trace_id=dlgtcdlv4js5gyrxjaekwmy2, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:54 | INFO | search | Config loaded version=1.20.24 (env=prod, region=us-east-1, ip=5.55.195.64, request_id=2tas3gqn8dfixa24, trace_id=6dv5sbo3uk9kqr18jljbvno2, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:35:55 | INFO | payments | User login success user_id=1375 (env=staging, region=me-south-1, ip=73.15.107.230, request_id=3ew1pdcrurtpqun0, trace_id=5xr7op2pw8i8ie1qvixc3qtr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:35:56 | INFO | analytics | Config loaded version=3.4.9 (env=dev, region=us-east-1, ip=49.161.239.130, request_id=l9aa4uogfmdtit2v, trace_id=g1yxdlrdcj8girroceaowvka, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:35:57 | INFO | profile | Job completed successfully: job=send-digests duration_ms=1052 (env=dev, region=us-east-1, ip=99.42.39.59, request_id=nozdqs8g0m4td8lr, trace_id=mwr0u9xva90lb5vkgehcx78u, ua="curl/8.4.0")
2026-02-02 02:35:58 | INFO | gateway | Cache hit key=cart:5284 ttl_s=3529 (env=prod, region=us-east-1, ip=229.76.22.179, request_id=on07c1jlt5j6y8id, trace_id=27mdd6x8ynwolc1ycybt2xoe, ua="PostmanRuntime/7.36.0")
2026-02-02 02:35:59 | INFO | kms | User logout success user_id=3125 (env=prod, region=ap-southeast-1, ip=59.99.47.3, request_id=j6t29u0ytrtks7w0, trace_id=gmkcfq1dgbkcwezsp834fej2, ua="curl/8.4.0")
2026-02-02 02:36:00 | INFO | scheduler | Batch processed records=554 duration_ms=2799 (env=prod, region=eu-west-1, ip=140.97.16.161, request_id=0enoul30sl8s1lvr, trace_id=9ze3dq5s12rz401wmdpw5tsz, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:36:01 | INFO | db | Metrics pushed cpu=56% mem=57% (env=prod, region=ap-southeast-1, ip=251.181.253.243, request_id=1mets1plwunvuocq, trace_id=cztxbkfc8dhk2nwcbjdxgiwp, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:36:02 | WARN | payments | Temporary network jitter detected rtt_ms=646 (env=prod, region=me-south-1, ip=128.137.171.199, request_id=qwiexbf7gzz1s3k0, trace_id=u2p7lcjvf4o52sad4hrtdjbj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:36:03 | WARN | api | Rate limit nearing threshold remaining=46 (env=prod, region=me-south-1, ip=113.15.101.133, request_id=yo0g5zltsxbwr2oi, trace_id=o28s5qb1hylsrmv4vgypdupu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:36:04 | WARN | scheduler | Circuit breaker half-open dependency=redis (env=prod, region=eu-west-1, ip=198.162.134.251, request_id=m8sl8qvucxbpz0ev, trace_id=99eoc3aavv1x3roeedbkr0rc, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:36:05 | INFO | orders | POST /admin/config 201 (105ms) (env=prod, region=us-east-1, ip=80.117.25.59, request_id=npc5mfreb02l1ywj, trace_id=bikbpqyhgfhw3zf1si3l3n2r, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:36:06 | INFO | cdn | Metrics pushed cpu=68% mem=27% (env=prod, region=eu-west-1, ip=142.99.155.217, request_id=3yfln9jvag4mzs55, trace_id=lgwz0mh3q84fljaqdpm602m7, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-02 02:36:07 | INFO | orders | Config loaded version=1.2.22 (env=prod, region=us-east-1, ip=116.29.54.52, request_id=0uo68aenil257lfe, trace_id=zrsmoowqw2c89dlgwyc4p6vt, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:36:08 | INFO | notifications | File uploaded id=file_h02w0ke4wl bytes=2033532 (env=prod, region=ap-southeast-1, ip=2.15.111.34, request_id=p2gr44qfh5bdfg0r, trace_id=bzbu65z8wifixudjv4z2c35d, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-02 02:36:09 | INFO | kms | File uploaded id=file_pq3jifu7hn bytes=9764830 (env=staging, region=eu-west-1, ip=60.93.132.95, request_id=na73xzpzhjuit0d3, trace_id=w3hlxntv6wjfc5cb8d49gnch, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:36:10 | ERROR | payments | Payment gateway returned 500 provider=adyen (env=prod, region=eu-west-1, ip=47.235.51.218, request_id=uuj2vfieifmylvzc, trace_id=l0y6o0m1srjsnivjluscodcy, ua="curl/8.4.0")
2026-02-02 02:36:11 | INFO | kms | Job completed successfully: job=daily-report duration_ms=2828 (env=prod, region=us-east-1, ip=32.77.224.46, request_id=nwlwepok78t4b30x, trace_id=3cest2kzgztdb2kp1prekvwu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-02 02:36:12 | INFO | notifications | Batch processed records=1146 duration_ms=620 (env=staging, region=us-east-1, ip=63.173.228.28, request_id=sdsw0gsg57o0cyj5, trace_id=h8cwzptdq77y7fmtq6vpl8o5, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-02 02:36:13 | INFO | billing | GET /admin/config 500 (1348ms) (env=staging, region=us-east-1, ip=184.187.216.36, request_id=jv49w7d317dmefnr, trace_id=1yv7fyaruat8nixiha1o0d12, ua="curl/8.4.0")
2026-02-02 02:36:14 | INFO | email | Token refreshed user_id=2415 (env=dev, region=ap-southeast-1, ip=184.82.19.17, request_id=suaz5la3l3489rxe, trace_id=f43x6n76xj58szevu48ezs3j, ua="PostmanRuntime/7.36.0")
